protein_name	model	val_auroc	val_auprc	test_auroc	test_auprc	n_train	n_val	n_test	n_pos	n_neg	n_deduped_removed
PFF0320c	random_forest	0.9897371925578413	0.9813390940673414	0.9876291203553123	0.9694007706551737	5256	1748	1746	4640	9990	0
PFI1435w	logistic_regression	0.990835595636441	0.9612524966033689	0.992205488366869	0.9658683076517436	4263	1428	1414	3899	8390	0
PFI1435w	random_forest	0.9904734056162713	0.9528926621619253	0.9913647580381417	0.9603777329889701	4263	1428	1414	3899	8390	0
PFI1695c	logistic_regression	0.9791960164473307	0.9535930666556878	0.9815946887530402	0.9635813240015311	3764	1237	1286	3383	7178	0
PFI1695c	random_forest	0.9859579195730108	0.9687329000418292	0.9860934726878329	0.973258210340673	3764	1237	1286	3383	7178	0
PPRC1	logistic_regression	0.9859254415706028	0.9676508764533172	0.9842551457740796	0.961268761474557	3295	1077	1109	3035	6525	0
PPRC1	random_forest	0.9893562917756467	0.973524726755258	0.9874479937945138	0.9681561088816105	3295	1077	1109	3035	6525	0
PTBP1	logistic_regression	0.9981888258656774	0.9967998592682143	0.9982161604965337	0.9966262225790622	5182	1681	1772	4461	9809	0
PTBP1	random_forest	0.998251997716895	0.9969288023001566	0.9988398234679746	0.9980844314076636	5182	1681	1772	4461	9809	0
PUF68	logistic_regression	0.989037528887153	0.9827704156033186	0.9906006116852984	0.9846554937323497	4097	1394	1390	4146	9029	0
PUF68	random_forest	0.977309073549675	0.9636141470382074	0.982554664979259	0.9707818241689579	4097	1394	1390	4146	9029	0
PUM	logistic_regression	0.9936115311268331	0.9861931130551422	0.9937839937839937	0.9870835934913361	5762	1922	1957	4840	10653	0
PUM	random_forest	0.994286067784391	0.9875817158103648	0.9946085423697364	0.9882163322949922	5762	1922	1957	4840	10653	0
Pcbp2	logistic_regression	0.99855797282654	0.9974982512875852	0.9989831716862013	0.9981894327645172	6253	2034	2097	5298	11595	0
Pcbp2	random_forest	0.998128698841377	0.9962548291886959	0.9984572260066502	0.9973411722993837	6253	2034	2097	5298	11595	0
Pp_0206	logistic_regression	0.9938755129614555	0.9892737886781073	0.9924302714677314	0.9843817625375787	4984	1602	1672	4107	8999	0
Pp_0206	random_forest	0.9931454083131226	0.988628493717485	0.9916103920683454	0.9860132078580027	4984	1602	1672	4107	8999	0
Pp_0228	logistic_regression	0.9926245503941227	0.983434590100354	0.9921525866075579	0.9852270644466296	3166	1088	1001	3101	6587	0
Pp_0228	random_forest	0.9923892247646744	0.9802894738724833	0.994029530585249	0.9874710749140947	3166	1088	1001	3101	6587	0
Pp_0229	logistic_regression	0.9947124511849161	0.9846355287184311	0.9952480150260394	0.9880909818180359	4680	1617	1635	4707	10254	0
Pp_0229	random_forest	0.9947611760374785	0.9875898883946579	0.9953299752411849	0.9900743965842114	4680	1617	1635	4707	10254	0
Pp_0237	logistic_regression	0.9649688935403221	0.9221538775278797	0.9629668491134467	0.910292466584336	5511	1814	1834	5289	11347	0
Pp_0237	random_forest	0.9772414093842665	0.9445069817847133	0.9803788262079434	0.950499187904559	5511	1814	1834	5289	11347	0
Pr_0249	logistic_regression	0.9969895473275138	0.9938230395461302	0.9965155852302634	0.9922887128260041	5700	1888	1919	5006	10864	0
Pr_0249	random_forest	0.9984828734352725	0.9966384767692559	0.9967673475666179	0.9928349789801633	5700	1888	1919	5006	10864	0
QKI	logistic_regression	0.8923740590619572	0.8198944561550179	0.8839527076339221	0.8282972113722853	2536	864	852	2374	4843	0
QKI	random_forest	0.9127156919513608	0.8591618321404652	0.9022390891840606	0.8576689372406903	2536	864	852	2374	4843	0
QKR58E-1	logistic_regression	0.9665381653413568	0.939113697646133	0.9583802393126006	0.9305254501434082	4159	1381	1433	3819	8148	0
QKR58E-1	random_forest	0.9653986675263271	0.9328056039751944	0.9635770806810133	0.9384446502125241	4159	1381	1433	3819	8148	0
RALY	logistic_regression	0.9973765432098766	0.9943701536853311	0.9939281861611959	0.9870612256883973	4150	1419	1382	3936	8545	0
RALY	random_forest	0.994215232389252	0.9827945087266483	0.9884538331140272	0.9645141581182622	4150	1419	1382	3936	8545	0
RBFOX1	logistic_regression	0.995921631859132	0.9924197502341684	0.9959406252740819	0.9925794108943421	5508	1814	1877	5580	12126	0
RBFOX1	random_forest	0.9986435298935299	0.9966154075904817	0.9980171287835151	0.9962593095635908	5508	1814	1877	5580	12126	0
RBM24	logistic_regression	0.9979187772670044	0.9945665883999194	0.9971407250304387	0.9925043836804107	6246	2030	2056	6168	13393	0
RBM24	random_forest	0.9983134717301555	0.9950106890917105	0.9983088982028536	0.9958342709616304	6246	2030	2056	6168	13393	0
RBM28	logistic_regression	0.9952869583900804	0.992292121534573	0.9986285714285714	0.997983244680976	3244	1090	1087	3543	7718	0
RBM28	random_forest	0.9968083004979883	0.9950019743300635	0.9984900432900433	0.9977646419856969	3244	1090	1087	3543	7718	0
RBM3	logistic_regression	0.9818434976329713	0.9808479790986155	0.9779035658514486	0.9759471503658379	5207	1737	1779	6201	13327	0
RBM3	random_forest	0.9868440943628913	0.9858470885959117	0.981149505579473	0.9782677409216165	5207	1737	1779	6201	13327	0
RBM38	logistic_regression	0.9809351979646475	0.9549545064344168	0.9814882807496905	0.9525272230930925	3219	1089	1089	3360	7136	0
RBM38	random_forest	0.9800663485042486	0.9543773052551453	0.9811979678094181	0.9500546652634672	3219	1089	1089	3360	7136	0
RBM4	logistic_regression	0.9954634700654412	0.9854988554217889	0.9946267740174672	0.9819417883746119	5292	1748	1822	4787	10555	0
RBM4	random_forest	0.9946629059593426	0.9846154747575319	0.9940313734664171	0.9822389765676438	5292	1748	1822	4787	10555	0
RBM41	logistic_regression	0.9918736306284638	0.9777588443449777	0.9940138943158572	0.9868985639401094	5288	1815	1738	4342	9512	0
RBM41	random_forest	0.9961162046372967	0.9864239652385864	0.9972174017974119	0.993766307583538	5288	1815	1738	4342	9512	0
RBM42	logistic_regression	0.9961124873078674	0.9900788570681744	0.9965051342100523	0.9914336905247163	6200	2028	2036	4953	10819	0
RBM42	random_forest	0.9963105283428452	0.9907961335596265	0.9964199734691538	0.9912912907987788	6200	2028	2036	4953	10819	0
RBM45	logistic_regression	0.9953498982479679	0.9896424409926452	0.9956947658892648	0.9903598358575417	9768	3196	3217	8428	17949	0
RBM45	random_forest	0.9983281497392393	0.9960178924008014	0.9980839416058395	0.9954430181365166	9768	3196	3217	8428	17949	0
RBM46	logistic_regression	0.9828741440840522	0.965927892294867	0.9820612760280173	0.9631158904868174	6337	2135	2129	5750	12555	0
RBM46	random_forest	0.9891251097569708	0.9775083062177718	0.9898718254157336	0.9773919833442273	6337	2135	2129	5750	12555	0
RBM47	logistic_regression	0.9920447913000134	0.9798472602135893	0.9918639394236254	0.9801277386175754	7560	2522	2565	6376	13765	0
RBM47	random_forest	0.9954204303510081	0.9883737762428432	0.9941041473379703	0.9844123579824162	7560	2522	2565	6376	13765	0
RBM5	logistic_regression	0.9972109923664123	0.9946268578509716	0.9966874154742758	0.9934234182156146	5802	1905	1870	5607	12130	0
RBM5	random_forest	0.9978479389312978	0.9956336754813626	0.9980645431142985	0.9958246984385195	5802	1905	1870	5607	12130	0
RBM6	logistic_regression	0.9910102578239486	0.9827641537900552	0.9926375300835932	0.9857501391525754	3785	1224	1234	3365	7326	0
RBM6	random_forest	0.9954267806102463	0.9912428022337397	0.9945913615585081	0.9894693863285036	3785	1224	1234	3365	7326	0
RBM8A	logistic_regression	0.9735951446731373	0.9519584385360075	0.9713794002607562	0.9458845213182377	2739	889	945	2762	5821	0
RBM8A	random_forest	0.9821252380624583	0.962058932742638	0.977632333767927	0.9442078966024635	2739	889	945	2762	5821	0
RBMS1	logistic_regression	0.9869700007627848	0.9636322481127291	0.9892424265180757	0.9684027955539745	4688	1541	1514	3834	8341	0
RBMS1	random_forest	0.9878426629181241	0.9708702695169293	0.9887993571739685	0.9733960267579329	4688	1541	1514	3834	8341	0
RBMS3	logistic_regression	0.994952292493456	0.988685588499461	0.9955905950943125	0.993535951231415	4692	1561	1545	4482	9786	0
RBMS3	random_forest	0.9947732837963355	0.9883178219895882	0.9977794733006471	0.9951381872028604	4692	1561	1545	4482	9786	0
RBP1	logistic_regression	0.9905370493600031	0.9846456977534941	0.991736831987697	0.9849360764306134	4378	1456	1467	4081	8870	0
RBP1	random_forest	0.9941167260343681	0.9888879661161639	0.9964975009611687	0.9944642930719401	4378	1456	1467	4081	8870	0
RBP1-LIKE	logistic_regression	0.9738915309602728	0.9480348205195499	0.9748870581982462	0.950675861279242	4411	1486	1451	3837	8406	0
RBP1-LIKE	random_forest	0.9770019695441226	0.9506596574170924	0.9830408024667924	0.9641635849174082	4411	1486	1451	3837	8406	0
RBP9	logistic_regression	0.968381000468857	0.928652583637035	0.9643303480306671	0.9113738644975165	4895	1641	1645	4362	9677	0
RBP9	random_forest	0.9581653262163234	0.9069457739464482	0.9536126220649795	0.8824063479380851	4895	1641	1645	4362	9677	0
REF2	logistic_regression	0.9877289011635001	0.9751666078949947	0.987810291804978	0.970614942335804	5768	1963	1952	5397	11633	0
REF2	random_forest	0.9888408256524585	0.9761720438852124	0.990279086440552	0.9796051177904115	5768	1963	1952	5397	11633	0
RIN	logistic_regression	0.9879309467924974	0.9758156707482252	0.9901481159037854	0.9796740654058549	6216	2036	2078	5555	11994	0
RIN	random_forest	0.989035806769621	0.9736139543381976	0.9932689700454103	0.9859938078728324	6216	2036	2078	5555	11994	0
RNP4F	logistic_regression	0.9629921619707045	0.9298649938736195	0.9628779998865292	0.9201645808914993	4661	1547	1551	4184	8635	0
RNP4F	random_forest	0.9534574164210141	0.9121740047670821	0.9615484993475425	0.9230917550590049	4661	1547	1551	4184	8635	0
RO3G_00049	logistic_regression	0.9994670287487231	0.9989606423672026	0.9997825887865068	0.9995743262697139	10041	3327	3373	8754	18537	0
RO3G_00049	random_forest	0.9995043050118332	0.9990370246928449	0.9998649356886087	0.9997498810278432	10041	3327	3373	8754	18537	0
ROX8	logistic_regression	0.9512198618158884	0.9154012971247957	0.9631795469111081	0.9375830588568763	3700	1217	1258	3177	6957	0
ROX8	random_forest	0.9605487228003784	0.9297609924362235	0.971040391872163	0.9530401509846902	3700	1217	1258	3177	6957	0
RSF1	logistic_regression	0.9902828746464536	0.9773365779512563	0.9866221200397307	0.9716327044264793	4818	1553	1623	4036	8761	0
RSF1	random_forest	0.9933403698292085	0.9820018590893848	0.9921111489278942	0.9797940213352949	4818	1553	1623	4036	8761	0
Rbm24	logistic_regression	0.9993157167706948	0.9983363268202541	0.998956148584186	0.9977182444872185	6817	2298	2269	6907	14787	0
Rbm24	random_forest	0.9991384791919428	0.9976876793150782	0.9990855436718078	0.9975694593517587	6817	2298	2269	6907	14787	0
Rbm38	logistic_regression	0.9985322679569306	0.9960065488953729	0.9991640982648928	0.9977611340026251	7299	2427	2458	7346	15721	0
Rbm38	random_forest	0.9991839307618917	0.9977891302923924	0.9991592099506524	0.9977898153403798	7299	2427	2458	7346	15721	0
Rbm4.3	logistic_regression	0.9955632960522147	0.9903767259367637	0.993838560582668	0.9843272209173121	6382	2156	2152	5635	12186	0
Rbm4.3	random_forest	0.9970682703884418	0.9935512234458808	0.9953584574590618	0.9887475836227204	6382	2156	2152	5635	12186	0
Rbm42	logistic_regression	0.979033023772251	0.951464096107813	0.9816787125373423	0.9540271262660676	4676	1571	1603	3955	8397	0
Rbm42	random_forest	0.985589127304543	0.9616642603002437	0.9892550833574251	0.9708959893506068	4676	1571	1603	3955	8397	0
Rbm47	logistic_regression	0.9829813056470612	0.9644607019536209	0.9774792085165022	0.9532550103484102	6377	2091	2137	5814	12502	0
Rbm47	random_forest	0.987465706622064	0.9701466164566561	0.9877007579065864	0.9713395174709101	6377	2091	2137	5814	12502	0
SAMD4A	logistic_regression	0.9855739415589022	0.942462043227035	0.9824626938552287	0.9389084121560389	4422	1532	1475	4178	8916	0
SAMD4A	random_forest	0.9931805751658516	0.9703947085524031	0.9937961443806399	0.9788373026766898	4422	1532	1475	4178	8916	0
SART3	logistic_regression	0.9920782288633742	0.9855884710647526	0.9908153001613893	0.9829629202849748	5078	1758	1729	4640	9968	0
SART3	random_forest	0.9880212052958304	0.9688282289190964	0.9853314731889163	0.9691988169818913	5078	1758	1729	4640	9968	0
SF1	logistic_regression	0.9635423600940843	0.905550733219181	0.9639557260850335	0.9088527272923448	3215	1125	1064	2806	5894	0
SF1	random_forest	0.9769005458660631	0.9362690677026113	0.9773968754855906	0.9411061362027096	3215	1125	1064	2806	5894	0
SF2	logistic_regression	0.9989416292119704	0.9979649070855805	0.9986118064583241	0.9978292326797719	8165	2763	2704	7280	15852	0
SF2	random_forest	0.9989439707402624	0.997946805604433	0.9990881235236757	0.9982937001817667	8165	2763	2704	7280	15852	0
SFPQ	logistic_regression	0.9626439273498097	0.9365918248391889	0.9636226853505125	0.9425413755965594	3884	1324	1333	4383	9405	0
SFPQ	random_forest	0.9614154261213085	0.9328369220823755	0.9704101018469582	0.9515342006279747	3884	1324	1333	4383	9405	0
SHEP	logistic_regression	0.9833989297762612	0.9713858917275064	0.9868751197384603	0.9801618770990674	4748	1585	1624	4544	9973	0
SHEP	random_forest	0.9806538963640828	0.962840411593691	0.98265414588625	0.9751310508863338	4748	1585	1624	4544	9973	0
SM	logistic_regression	0.9961101642981431	0.9894236996718454	0.9966395400265369	0.9904356470502564	7175	2378	2365	5739	12503	0
SM	random_forest	0.9975997172980493	0.9928919398544404	0.9971065900044229	0.9918912752162395	7175	2378	2365	5739	12503	0
SNF	logistic_regression	0.9911137542879799	0.9799226730561541	0.9912974287244578	0.9772160633881029	4472	1500	1493	3936	8397	0
SNF	random_forest	0.9909748917350923	0.9802094541618431	0.9940197517734596	0.9851014754369853	4472	1500	1493	3936	8397	0
SNRNP70	logistic_regression	0.9819264606361381	0.957390203347468	0.981589881982582	0.9585113623780789	5872	1982	1939	5267	11552	0
SNRNP70	random_forest	0.9877565982404692	0.9709160121965774	0.9884540663119155	0.9724844456756212	5872	1982	1939	5267	11552	0
SNRNP70K	logistic_regression	0.9636841432925161	0.9219973813713965	0.9641404420765797	0.924615900943422	6695	2184	2252	5838	12383	0
SNRNP70K	random_forest	0.9794389435456994	0.9531155910292015	0.9804369752125643	0.9578564148685743	6695	2184	2252	5838	12383	0
SNRPA	logistic_regression	0.9981575834576508	0.9957788041739358	0.9983804496822316	0.9954982448170838	6844	2260	2244	5804	12630	0
SNRPA	random_forest	0.9991868373527174	0.9982854004316897	0.99895946451142	0.9967948649986063	6844	2260	2244	5804	12630	0
SRP54	logistic_regression	0.9956364568645045	0.9893620755461445	0.9954547893873532	0.9889052474973519	5870	1925	2005	5171	11293	0
SRP54	random_forest	0.9947506729906422	0.9862868515085682	0.9929243577090084	0.9812972958604569	5870	1925	2005	5171	11293	0
SRSF1	logistic_regression	0.9985768370332129	0.9974328732575692	0.9991884098588599	0.9985193044439356	6955	2270	2318	6238	13647	0
SRSF1	random_forest	0.9983539838237825	0.9968190315399831	0.9980907195960234	0.9962263785858527	6955	2270	2318	6238	13647	0
SRSF10	logistic_regression	0.987623713282691	0.9745093865348755	0.985642019683067	0.9698036344691592	6955	2350	2313	6499	14174	0
SRSF10	random_forest	0.9874832239169097	0.9707174025116353	0.980510266867958	0.9551573203340653	6955	2350	2313	6499	14174	0
SRSF2	logistic_regression	0.995432614856303	0.9919250438057619	0.9947538208950178	0.9888940768016733	6281	2046	2090	5856	12649	0
SRSF2	random_forest	0.9960523051552673	0.9929012624404991	0.9951441394048662	0.9880685898566708	6281	2046	2090	5856	12649	0
SRSF7	logistic_regression	0.9914513677811551	0.9812077680289976	0.9937395471068455	0.9854996732837529	5610	1824	1896	4968	10678	0
SRSF7	random_forest	0.9939533378363166	0.9868478390994639	0.9960670687282963	0.9910342909069607	5610	1824	1896	4968	10678	0
SRSF9	logistic_regression	0.9597599986856958	0.9190765957484452	0.9664613050883543	0.9400848158166327	5850	1957	2014	5320	11389	0
SRSF9	random_forest	0.9636782677472123	0.9161655722725635	0.9688287293307786	0.9348071805910426	5850	1957	2014	5320	11389	0
SUP-12	logistic_regression	0.9989768057117984	0.997909544034592	0.9993229545985377	0.9983148071076711	6867	2237	2224	6583	14248	0
SUP-12	random_forest	0.9993367138315894	0.9984559520117876	0.9993850417314228	0.9985426934623327	6867	2237	2224	6583	14248	0
SUP-26	logistic_regression	0.972965265789782	0.9534711349074256	0.9753238805685528	0.961374499220905	4577	1580	1554	4207	9120	0
SUP-26	random_forest	0.9767420149338603	0.9584453731072287	0.9769950748310169	0.9619845777717229	4577	1580	1554	4207	9120	0
SXL	logistic_regression	0.9817390894301274	0.951927250765513	0.9733244933844513	0.9466459446914314	2506	873	872	2376	5054	0
SXL	random_forest	0.9686122179520431	0.9291224494566603	0.9683203136260125	0.929653441084296	2506	873	872	2376	5054	0
Sf3b4	logistic_regression	0.9767485822306239	0.9604454973862889	0.984940138626339	0.9744613519892364	5315	1783	1778	5105	11046	0
Sf3b4	random_forest	0.9917984486017861	0.9867925020486148	0.993073934047469	0.9890846783628386	5315	1783	1778	5105	11046	0
Smp_067420	logistic_regression	0.9955351383536494	0.988360022807455	0.9972429580969443	0.9930748476100963	4984	1689	1692	4174	9138	0
Smp_067420	random_forest	0.9946974082466383	0.9832862498533284	0.9964848545171029	0.9906574477501777	4984	1689	1692	4174	9138	0
Syncrip	logistic_regression	0.9893910767594978	0.9755374841797422	0.9900723867842981	0.9770521952979409	4755	1630	1611	4261	9194	0
Syncrip	random_forest	0.991547867337341	0.9791282756008262	0.9928289573531643	0.9809143161944549	4755	1630	1611	4261	9194	0
TARDBP	logistic_regression	0.9917352713953037	0.9857207428389135	0.9915558598447198	0.9824770070777105	7369	2484	2497	7067	15247	0
TARDBP	random_forest	0.9969498763005389	0.9943804194626404	0.9963341651085362	0.9929267813973124	7369	2484	2497	7067	15247	0
TIA1	logistic_regression	0.9981190440317903	0.9974994698126978	0.9969146414703361	0.995349844832141	3973	1320	1345	3909	8655	0
TIA1	random_forest	0.9958473012166182	0.9931127125020106	0.993446478427705	0.9885030802597876	3973	1320	1345	3909	8655	0
TIAR-1	logistic_regression	0.9989079978495957	0.997239560906493	0.9971284094794708	0.9922944638593225	5718	1936	1904	4806	10565	0
TIAR-1	random_forest	0.9983187043814487	0.9949965914692847	0.9959927930771456	0.9885351277063203	5718	1936	1904	4806	10565	0
TIAR-3	logistic_regression	0.9975221785922048	0.9956603226694669	0.9992040774600579	0.9987039684762361	4624	1533	1522	4403	9709	0
TIAR-3	random_forest	0.9963132635253055	0.9916957832134774	0.9983479130764962	0.996088058426836	4624	1533	1522	4403	9709	0
TRA2	logistic_regression	0.991766382060521	0.9850339338455991	0.9904406220427414	0.9816769567787065	4800	1565	1590	4608	9994	0
TRA2	random_forest	0.9931137013597084	0.9879441016907811	0.9900003542384632	0.9796153160230704	4800	1565	1590	4608	9994	0
TUT1	logistic_regression	0.9851869438214632	0.9829438727336797	0.9862491814988987	0.9857810420615345	2892	974	1006	3154	7000	0
TUT1	random_forest	0.9890110355996659	0.985005147354224	0.9854396095005655	0.9811164176022952	2892	974	1006	3154	7000	0
Tb_0216	logistic_regression	0.9731363588795479	0.946384420531922	0.9746636246146896	0.9521296544908819	6154	2078	2028	5365	11622	0
Tb_0216	random_forest	0.9896984586557964	0.9805069548376828	0.9856624827995799	0.97190035744221	6154	2078	2028	5365	11622	0
Tb_0217	logistic_regression	0.9980862908837858	0.9967366159734622	0.996285943525636	0.9919981739896735	4653	1516	1521	4360	9515	0
Tb_0217	random_forest	0.9981199631849508	0.9964649999047399	0.9972823977016849	0.9938922750055421	4653	1516	1521	4360	9515	0
Tb_0218	logistic_regression	0.9824558821220543	0.958887814830987	0.9834638174652118	0.9551554568224675	4603	1515	1551	3932	8436	0
Tb_0218	random_forest	0.9789812067260139	0.9500362984774504	0.9858625167095018	0.9589721987825441	4603	1515	1551	3932	8436	0
Tb_0219	logistic_regression	0.9901304281162934	0.9816514187031189	0.9871911156721381	0.9769997383464131	6634	2222	2195	6099	13243	0
Tb_0219	random_forest	0.9948292964742816	0.9877318352908726	0.9966492000062196	0.9941263932068967	6634	2222	2195	6099	13243	0
Tb_0220	logistic_regression	0.9804117259552042	0.9574208008949758	0.9829125271755605	0.9604747981884759	4818	1652	1614	3996	8639	0
Tb_0220	random_forest	0.9851531620553359	0.9666637826623283	0.9863234389751674	0.9683358379484727	4818	1652	1614	3996	8639	0
Tb_0230	logistic_regression	0.9951154862129598	0.9878008358170197	0.9950367418109353	0.9895114788948218	6407	2146	2131	5819	12220	0
Tb_0230	random_forest	0.9965674199638612	0.9886152883172815	0.9974903474903475	0.9943611589878385	6407	2146	2131	5819	12220	0
Tb_0251	logistic_regression	0.9909313564650072	0.9815427077821658	0.9928531164438718	0.9865288078175221	4292	1422	1447	3758	7965	0
Tb_0251	random_forest	0.9936684610613531	0.9860272057606401	0.9943428893541634	0.989678035847194	4292	1422	1447	3758	7965	0
Tb_0252	logistic_regression	0.9967064489853739	0.9939749452322386	0.9972270700019391	0.994608086612793	4555	1467	1522	4335	9364	0
Tb_0252	random_forest	0.99781216921848	0.9956424937192777	0.9983582186025467	0.9960971915908107	4555	1467	1522	4335	9364	0
Tb_0253	logistic_regression	0.9907769436624614	0.9901708765566849	0.991715527034593	0.9900053307037904	4985	1662	1646	5942	12734	0
Tb_0253	random_forest	0.994659344987778	0.9944051607658286	0.9959611717033839	0.9955758007834256	4985	1662	1646	5942	12734	0
Tp_0225	logistic_regression	0.9859870632107178	0.9753790689123211	0.9894996274431135	0.9832799284130604	3651	1213	1208	3409	7377	0
Tp_0225	random_forest	0.9892097509322775	0.9791828414553334	0.9926291052903078	0.9875455703769671	3651	1213	1208	3409	7377	0
Tv_0226	logistic_regression	0.995231720920799	0.9879194657876575	0.9958857811933434	0.9898610872788174	6428	2117	2144	5024	10988	0
Tv_0226	random_forest	0.9960906601764526	0.9885099787274876	0.9972125544514587	0.9931653279690871	6428	2117	2144	5024	10988	0
Tv_0236	logistic_regression	0.9949479655378316	0.985323524293367	0.9955526130461575	0.986313235012743	5078	1614	1710	4047	8889	0
Tv_0236	random_forest	0.9970314765844921	0.9882026775648519	0.9936214384224888	0.9726251696932202	5078	1614	1710	4047	8889	0
Tv_0257	logistic_regression	0.9981156022848905	0.9968651097156139	0.9964701549840942	0.9942733173852283	7070	2341	2324	6792	14770	0
Tv_0257	random_forest	0.9987533147845216	0.9978985023263447	0.9962021845078588	0.9914910947732452	7070	2341	2324	6792	14770	0
Tv_0258	logistic_regression	0.9969189303597885	0.986766493035798	0.9979154090707876	0.9939606440870512	6159	1999	2001	5686	12291	0
Tv_0258	random_forest	0.9983013929113964	0.9942566075636892	0.9984560076193543	0.9950379087320308	6159	1999	2001	5686	12291	0
Tv_0259	logistic_regression	0.9892433912476751	0.9807138007071937	0.9885718660677828	0.97766611824489	6172	2040	2109	6080	13251	0
Tv_0259	random_forest	0.9919924017231239	0.9866553216467419	0.9919670366383311	0.9842633816425052	6172	2040	2109	6080	13251	0
U2AF2	logistic_regression	0.989137076181847	0.9738187706978243	0.9885980850499153	0.9727084208123554	5850	1970	1926	4791	10498	0
U2AF2	random_forest	0.9855238877366737	0.9563798413916684	0.984902925504767	0.9573432168678326	5850	1970	1926	4791	10498	0
U2AF50	logistic_regression	0.9774195269808743	0.9560696157419545	0.9832429407713499	0.9662841151080402	4363	1448	1444	3794	8120	0
U2AF50	random_forest	0.9792797984972678	0.9505153045067118	0.9770037017906337	0.9461697484047187	4363	1448	1444	3794	8120	0
UNC-75	logistic_regression	0.9981304390339297	0.9963164495141816	0.9992378600097032	0.9985498491118101	4556	1499	1578	4928	10696	0
UNC-75	random_forest	0.9974557543756722	0.9950441637956577	0.9983187050677016	0.9966654714785053	4556	1499	1578	4928	10696	0
Vts1p	logistic_regression	0.970400178850883	0.9268769431479286	0.9660025300442757	0.9028849390813369	2799	919	923	2658	5699	0
Vts1p	random_forest	0.9871618600491839	0.9616362657653461	0.9865139604228788	0.961852896972353	2799	919	923	2658	5699	0
YBX1	logistic_regression	0.9747100448017418	0.9576740164289929	0.9616478673453134	0.9351367068613182	3911	1351	1286	3595	7998	0
YBX1	random_forest	0.9701810213680582	0.9486380072201669	0.9680651743520112	0.9431121702053902	3911	1351	1286	3595	7998	0
YBX2	logistic_regression	0.9546933109842334	0.923469682741553	0.9518492722718075	0.9091479663753541	5269	1803	1731	4862	10462	0
YBX2	random_forest	0.9678814624692265	0.9427034591655393	0.9635204388725516	0.9346361154787661	5269	1803	1731	4862	10462	0
ZC3H10	logistic_regression	0.9854615275040953	0.9711443754178454	0.9878287686602418	0.9717691911220899	5340	1745	1752	5171	11210	0
ZC3H10	random_forest	0.9891606918164337	0.9784180971159656	0.9883048705593348	0.9736752462003968	5340	1745	1752	5171	11210	0
ZC3H14	logistic_regression	0.9669331395348837	0.9432547201931485	0.9651983962769746	0.9450853894134364	2489	812	792	2745	5661	0
ZC3H14	random_forest	0.9746294259375655	0.9510829501868694	0.9721044455147991	0.9478322961892324	2489	812	792	2745	5661	0
ZCRB1	logistic_regression	0.9980059697691874	0.9963866846126814	0.9989983203230698	0.9982327242364353	6234	2028	2028	5649	12307	0
ZCRB1	random_forest	0.9972738670119426	0.9944217676105568	0.9993342557091147	0.9988865301954303	6234	2028	2028	5649	12307	0
ZNF638	logistic_regression	0.985669911617779	0.9633194872643515	0.9894140483929216	0.9721583281394646	3598	1177	1190	3450	7552	0
ZNF638	random_forest	0.9880200105318588	0.9721114633132344	0.9850577825929938	0.9680127624287064	3598	1177	1190	3450	7552	0
