protein_name	model	val_auroc	val_auprc	test_auroc	test_auprc	n_train	n_val	n_test	n_pos	n_neg	n_deduped_removed
PK22404.1	random_forest	0.9925341522821137	0.9806649609479422	0.9922410734025575	0.9813876040106039	9477	3160	3160	4969	10828	0
PK23097.1	logistic_regression	0.9802726921404763	0.9441214386546137	0.9851952680933072	0.9596252740013164	7175	2392	2392	3807	8152	0
PK23097.1	random_forest	0.9845055794406068	0.9604440168076648	0.9885464847875951	0.972338533801761	7175	2392	2392	3807	8152	0
PK23225.1	logistic_regression	0.9973185172226066	0.9934882203256891	0.9964383094947338	0.9913358583523546	12050	4017	4017	6304	13780	0
PK23225.1	random_forest	0.9973884389218132	0.9929911489752585	0.9967007316744723	0.9910828302121519	12050	4017	4017	6304	13780	0
PK23842.1	logistic_regression	0.978290458532101	0.9511101210691685	0.9840916008248857	0.9653088959075522	7312	2438	2438	3871	8317	0
PK23842.1	random_forest	0.9824952482110914	0.960568060440326	0.9880320140131187	0.9742908504957013	7312	2438	2438	3871	8317	0
PK25912.1	logistic_regression	0.9813826321689411	0.9547189838178003	0.9807789342941979	0.9550392214739772	9487	3163	3163	5006	10807	0
PK25912.1	random_forest	0.9874112936092585	0.9666145952039854	0.9876945441237764	0.9680457752004107	9487	3163	3163	5006	10807	0
PK26404.1	logistic_regression	0.9914454277286135	0.9789748415880226	0.9901391159631759	0.9755359469761009	5313	1771	1772	2828	6028	0
PK26404.1	random_forest	0.9970296012562556	0.9931079229663385	0.9947274815557079	0.984537525605447	5313	1771	1772	2828	6028	0
PK27183.1	logistic_regression	0.9732216299828843	0.93791806294951	0.9697094242372631	0.9270196521504378	12210	4071	4071	6430	13922	0
PK27183.1	random_forest	0.9895549642469238	0.9742348811138731	0.9865054125215342	0.9656602183292866	12210	4071	4071	6430	13922	0
PK27602.1	logistic_regression	0.9909663333249638	0.9780506824915918	0.9903434005418991	0.9766350761841792	13490	4497	4497	7134	15350	0
PK27602.1	random_forest	0.9946330540141387	0.9857397053836968	0.9941605472860537	0.9853009160078025	13490	4497	4497	7134	15350	0
PK27672.1	logistic_regression	0.9789726157317279	0.9446928409672849	0.9828281769445028	0.9593520861763343	9121	3041	3041	4826	10377	0
PK27672.1	random_forest	0.9880973773797759	0.9692138178453297	0.9912511106452225	0.9792230001230747	9121	3041	3041	4826	10377	0
PK27686.1	logistic_regression	0.9946644245110554	0.9828047953673303	0.9950932444223766	0.986231245429424	10438	3480	3480	5486	11912	0
PK27686.1	random_forest	0.9959841646484844	0.9887061077425872	0.9946984699812674	0.9807925196327335	10438	3480	3480	5486	11912	0
PRR3	logistic_regression	0.963071549359324	0.9013751928211057	0.9677539730465876	0.913562998132746	9241	3081	3081	4891	10512	0
PRR3	random_forest	0.9838515821686227	0.9604979106725376	0.9830965015407923	0.957275448672676	9241	3081	3081	4891	10512	0
PTBP2	logistic_regression	0.9853254215836855	0.9652679604277506	0.9906699865487536	0.981044719616861	8079	2694	2694	4274	9193	0
PTBP2	random_forest	0.9872190899579928	0.9668327147818606	0.9874811189656213	0.9739135841421614	8079	2694	2694	4274	9193	0
PUB1	logistic_regression	0.9892750173300024	0.973842551204575	0.9867382870116244	0.9670736648470605	6661	2221	2221	3537	7566	0
PUB1	random_forest	0.9937369090749422	0.98302127154467	0.9914162008356951	0.9764692351709261	6661	2221	2221	3537	7566	0
PUF60	logistic_regression	0.9946084860811243	0.9869147219859308	0.9924387865099328	0.9807217098609677	8058	2686	2687	4235	9196	0
PUF60	random_forest	0.9953076238112573	0.9869465534417053	0.9953108156665469	0.9872076258627988	8058	2686	2687	4235	9196	0
RBFOX2	logistic_regression	0.9953502823204363	0.9879365069063948	0.9939379736058995	0.9827618370829614	9841	3281	3281	5167	11236	0
RBFOX2	random_forest	0.9987253378715898	0.9967483449613977	0.9987552713740823	0.9968896074608093	9841	3281	3281	5167	11236	0
RBM24	logistic_regression	0.9962870462652975	0.9907456424531702	0.9951777319436805	0.9886895784333517	11302	3768	3768	5930	12908	0
RBM24	random_forest	0.9972265509174294	0.992110882007496	0.9977967195384312	0.9947092267664658	11302	3768	3768	5930	12908	0
RBM34	logistic_regression	0.9723769500216669	0.9193197643097997	0.9731132863281813	0.9225939597040658	6059	2020	2020	3221	6878	0
RBM34	random_forest	0.9811464050989456	0.9479073547546024	0.9793983822042467	0.9424199802927868	6059	2020	2020	3221	6878	0
RBM38	logistic_regression	0.969388727428653	0.9353857393875269	0.971050973790504	0.9350521132020341	5564	1855	1855	3021	6253	0
RBM38	random_forest	0.9802264148945744	0.9561981560459616	0.9797208590743299	0.954742229087521	5564	1855	1855	3021	6253	0
RBM45	logistic_regression	0.9894927580579356	0.9730103801847438	0.9908274173806608	0.9775367884786836	14233	4745	4745	7598	16125	0
RBM45	random_forest	0.993642390860873	0.9820690321719249	0.9943618931048551	0.9860006563109616	14233	4745	4745	7598	16125	0
RBM47	logistic_regression	0.9847844926851145	0.9631319884402543	0.9864206453098675	0.9660841660569757	11718	3906	3906	6181	13349	0
RBM47	random_forest	0.9929672254342267	0.9815736326194752	0.9933520599250937	0.9826155299642009	11718	3906	3906	6181	13349	0
RBPMS2	logistic_regression	0.9833069092555672	0.9552370657237623	0.9830261290984306	0.9538557980711281	11673	3891	3891	6162	13293	0
RBPMS2	random_forest	0.9881259470407779	0.961087749200803	0.9896837132405015	0.9686115628677601	11673	3891	3891	6162	13293	0
RNPC3	logistic_regression	0.982347463591576	0.9477740155320834	0.9818358507931352	0.9519041360682201	6193	2065	2065	3273	7050	0
RNPC3	random_forest	0.9890888419684911	0.9679646161146149	0.9879562557522603	0.9664596042470142	6193	2065	2065	3273	7050	0
RS31A	logistic_regression	0.9819601728250797	0.9558725020324605	0.9855915979965654	0.9636224259065189	6675	2225	2226	3545	7581	0
