eclip_id	gt_out_folder	pos_bed	neg_bed	mode_settings	num_pos	min_pos	max_pos	mean_pos	median_pos	num_neg	min_neg	max_neg	mean_neg	median_neg
SRSF1_HepG2_ENCSR989VIY	rnaprot_gt_out/SRSF1_HepG2_ENCSR989VIY_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/SRSF1_HepG2_ENCSR989VIY.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/SRSF1_HepG2_ENCSR989VIY.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	1525	61	330	120.7744262295082	116	1525	61	278	120.1383606557377	116
SRSF1_K562_ENCSR321PWZ	rnaprot_gt_out/SRSF1_K562_ENCSR321PWZ_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/SRSF1_K562_ENCSR321PWZ.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/SRSF1_K562_ENCSR321PWZ.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	2850	61	328	110.37403508771929	103.0	2850	61	328	110.00105263157894	103.0
SRSF1_K562_ENCSR432XUP	rnaprot_gt_out/SRSF1_K562_ENCSR432XUP_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/SRSF1_K562_ENCSR432XUP.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/SRSF1_K562_ENCSR432XUP.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	1806	61	334	122.04928017718716	117.0	1806	61	334	122.10077519379846	117.0
SRSF5_K562_ENCSR124DES	rnaprot_gt_out/SRSF5_K562_ENCSR124DES_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/SRSF5_K562_ENCSR124DES.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/SRSF5_K562_ENCSR124DES.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	362	61	279	118.10773480662984	113.0	362	61	279	117.26795580110497	114.5
SRSF7_HepG2_ENCSR513NDD	rnaprot_gt_out/SRSF7_HepG2_ENCSR513NDD_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/SRSF7_HepG2_ENCSR513NDD.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/SRSF7_HepG2_ENCSR513NDD.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	342	61	259	111.56432748538012	108.0	342	61	259	110.9093567251462	106.0
SRSF7_K562_ENCSR468FSW	rnaprot_gt_out/SRSF7_K562_ENCSR468FSW_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/SRSF7_K562_ENCSR468FSW.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/SRSF7_K562_ENCSR468FSW.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	416	61	305	124.14903846153847	118.0	416	61	305	124.19471153846153	119.5
SRSF9_HepG2_ENCSR773KRC	rnaprot_gt_out/SRSF9_HepG2_ENCSR773KRC_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/SRSF9_HepG2_ENCSR773KRC.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/SRSF9_HepG2_ENCSR773KRC.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	585	61	291	121.4940170940171	117	585	61	291	121.79145299145299	116
SRSF9_K562_ENCSR381VNR	rnaprot_gt_out/SRSF9_K562_ENCSR381VNR_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/SRSF9_K562_ENCSR381VNR.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/SRSF9_K562_ENCSR381VNR.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	190	61	268	109.15789473684211	106.0	190	61	239	104.28421052631579	95.0
SSB_K562_ENCSR356MSW	rnaprot_gt_out/SSB_K562_ENCSR356MSW_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/SSB_K562_ENCSR356MSW.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/SSB_K562_ENCSR356MSW.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	92	61	156	85.90217391304348	82.0	92	61	156	84.26086956521739	77.0
STAU2_HepG2_ENCSR979EWD	rnaprot_gt_out/STAU2_HepG2_ENCSR979EWD_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/STAU2_HepG2_ENCSR979EWD.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/STAU2_HepG2_ENCSR979EWD.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	656	61	288	108.5594512195122	103.0	656	61	288	109.15548780487805	105.0
SUB1_HepG2_ENCSR406OOZ	rnaprot_gt_out/SUB1_HepG2_ENCSR406OOZ_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/SUB1_HepG2_ENCSR406OOZ.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/SUB1_HepG2_ENCSR406OOZ.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	2435	61	219	101.55277207392197	100	2435	61	219	101.97741273100615	100
SUGP2_HepG2_ENCSR506UPY	rnaprot_gt_out/SUGP2_HepG2_ENCSR506UPY_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/SUGP2_HepG2_ENCSR506UPY.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/SUGP2_HepG2_ENCSR506UPY.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	11966	61	265	103.68845061006184	99.0	11966	61	265	103.3738091258566	99.0
SUPV3L1_HepG2_ENCSR580MFX	rnaprot_gt_out/SUPV3L1_HepG2_ENCSR580MFX_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/SUPV3L1_HepG2_ENCSR580MFX.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/SUPV3L1_HepG2_ENCSR580MFX.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	220	61	188	98.35454545454546	95.0	220	61	188	97	94.5
TAF15_HepG2_ENCSR841EQA	rnaprot_gt_out/TAF15_HepG2_ENCSR841EQA_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/TAF15_HepG2_ENCSR841EQA.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/TAF15_HepG2_ENCSR841EQA.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	713	61	291	120.2258064516129	116	713	61	253	119.43618513323983	114
TAF15_K562_ENCSR568DZW	rnaprot_gt_out/TAF15_K562_ENCSR568DZW_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/TAF15_K562_ENCSR568DZW.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/TAF15_K562_ENCSR568DZW.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	458	61	249	109.0524017467249	105.0	458	61	249	109.51091703056768	105.0
TARDBP_HepG2_ENCSR187VEQ	rnaprot_gt_out/TARDBP_HepG2_ENCSR187VEQ_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/TARDBP_HepG2_ENCSR187VEQ.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/TARDBP_HepG2_ENCSR187VEQ.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	10862	61	334	121.86770392192966	120.0	10862	61	334	122.06665439145645	120.0
TARDBP_K562_ENCSR584TCR	rnaprot_gt_out/TARDBP_K562_ENCSR584TCR_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/TARDBP_K562_ENCSR584TCR.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/TARDBP_K562_ENCSR584TCR.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	5449	61	329	127.0967149935768	122	5449	61	317	127.05505597357313	122
TARDBP_K562_ENCSR720BJU	rnaprot_gt_out/TARDBP_K562_ENCSR720BJU_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/TARDBP_K562_ENCSR720BJU.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/TARDBP_K562_ENCSR720BJU.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3445	61	327	131.110885341074	126	3445	61	327	131.80319303338172	127
TBRG4_HepG2_ENCSR916SRV	rnaprot_gt_out/TBRG4_HepG2_ENCSR916SRV_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/TBRG4_HepG2_ENCSR916SRV.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/TBRG4_HepG2_ENCSR916SRV.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	48	61	165	81.79166666666667	71.0	48	61	140	78.97916666666667	70.0
TBRG4_K562_ENCSR506OTC	rnaprot_gt_out/TBRG4_K562_ENCSR506OTC_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/TBRG4_K562_ENCSR506OTC.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/TBRG4_K562_ENCSR506OTC.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	278	61	335	97.76978417266187	95.0	278	61	199	98.47122302158273	96.0
TIA1_HepG2_ENCSR623VEQ	rnaprot_gt_out/TIA1_HepG2_ENCSR623VEQ_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/TIA1_HepG2_ENCSR623VEQ.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/TIA1_HepG2_ENCSR623VEQ.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	1401	61	227	97.19557458957887	95	1401	61	227	96.89864382583869	94
TIA1_K562_ENCSR057DWB	rnaprot_gt_out/TIA1_K562_ENCSR057DWB_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/TIA1_K562_ENCSR057DWB.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/TIA1_K562_ENCSR057DWB.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	5022	61	255	97.45519713261649	95.0	5022	61	255	97.49820788530467	94.0
TIAL1_HepG2_ENCSR322HHA	rnaprot_gt_out/TIAL1_HepG2_ENCSR322HHA_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/TIAL1_HepG2_ENCSR322HHA.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/TIAL1_HepG2_ENCSR322HHA.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	1970	61	237	105.27360406091371	102.0	1970	61	237	105.13096446700507	102.0
TIAL1_K562_ENCSR539DEW	rnaprot_gt_out/TIAL1_K562_ENCSR539DEW_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/TIAL1_K562_ENCSR539DEW.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/TIAL1_K562_ENCSR539DEW.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	4410	61	311	120.25260770975056	119.0	4410	61	311	119.98185941043084	118.0
TRA2A_HepG2_ENCSR314UMJ	rnaprot_gt_out/TRA2A_HepG2_ENCSR314UMJ_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/TRA2A_HepG2_ENCSR314UMJ.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/TRA2A_HepG2_ENCSR314UMJ.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	754	61	245	120.42042440318302	116.0	754	61	244	120.34482758620689	116.0
TRA2A_K562_ENCSR365NVO	rnaprot_gt_out/TRA2A_K562_ENCSR365NVO_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/TRA2A_K562_ENCSR365NVO.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/TRA2A_K562_ENCSR365NVO.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	1164	61	292	112.63487972508591	107.0	1164	61	292	112.54810996563575	106.5
TROVE2_HepG2_ENCSR993FMY	rnaprot_gt_out/TROVE2_HepG2_ENCSR993FMY_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/TROVE2_HepG2_ENCSR993FMY.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/TROVE2_HepG2_ENCSR993FMY.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	112	61	176	79.63392857142857	74.0	112	61	176	81.44642857142857	74.0
TROVE2_K562_ENCSR539ZTS	rnaprot_gt_out/TROVE2_K562_ENCSR539ZTS_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/TROVE2_K562_ENCSR539ZTS.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/TROVE2_K562_ENCSR539ZTS.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	324	61	157	79.07098765432099	76.0	324	61	157	79.50308641975309	76.0
U2AF1_HepG2_ENCSR328LLU	rnaprot_gt_out/U2AF1_HepG2_ENCSR328LLU_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/U2AF1_HepG2_ENCSR328LLU.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/U2AF1_HepG2_ENCSR328LLU.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	932	61	221	99.5675965665236	98.0	932	61	212	99.64484978540773	99.0
U2AF1_K562_ENCSR862QCH	rnaprot_gt_out/U2AF1_K562_ENCSR862QCH_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/U2AF1_K562_ENCSR862QCH.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/U2AF1_K562_ENCSR862QCH.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	1133	61	226	98.24271844660194	96	1133	61	183	98.74933804060018	96
U2AF2_HepG2_ENCSR202BFN	rnaprot_gt_out/U2AF2_HepG2_ENCSR202BFN_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/U2AF2_HepG2_ENCSR202BFN.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/U2AF2_HepG2_ENCSR202BFN.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	9985	61	299	104.91817726589885	101	9985	61	299	104.87621432148222	101
U2AF2_K562_ENCSR893RAV	rnaprot_gt_out/U2AF2_K562_ENCSR893RAV_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/U2AF2_K562_ENCSR893RAV.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/U2AF2_K562_ENCSR893RAV.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3177	61	223	102.35631098520616	101	3177	61	223	102.10103871576959	101
UCHL5_HepG2_ENCSR490IEE	rnaprot_gt_out/UCHL5_HepG2_ENCSR490IEE_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/UCHL5_HepG2_ENCSR490IEE.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/UCHL5_HepG2_ENCSR490IEE.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	1917	61	286	107.57902973395932	101	1917	61	283	107.72509128847157	101
UCHL5_K562_ENCSR349KMG	rnaprot_gt_out/UCHL5_K562_ENCSR349KMG_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/UCHL5_K562_ENCSR349KMG.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/UCHL5_K562_ENCSR349KMG.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	14183	61	314	101.37763519706691	96	14183	61	314	101.45723753789748	96
UPF1_HepG2_ENCSR539BEV	rnaprot_gt_out/UPF1_HepG2_ENCSR539BEV_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/UPF1_HepG2_ENCSR539BEV.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/UPF1_HepG2_ENCSR539BEV.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	6271	61	340	122.91357040344442	117	6271	61	322	122.87131239036836	117
UPF1_K562_ENCSR456ASB	rnaprot_gt_out/UPF1_K562_ENCSR456ASB_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/UPF1_K562_ENCSR456ASB.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/UPF1_K562_ENCSR456ASB.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	8325	61	331	104.71651651651652	99	8325	61	331	104.74630630630631	99
UTP18_K562_ENCSR964VOX	rnaprot_gt_out/UTP18_K562_ENCSR964VOX_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/UTP18_K562_ENCSR964VOX.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/UTP18_K562_ENCSR964VOX.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	100	61	167	96.8	95.0	100	61	167	95.62	92.5
WDR43_HepG2_ENCSR085JPB	rnaprot_gt_out/WDR43_HepG2_ENCSR085JPB_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/WDR43_HepG2_ENCSR085JPB.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/WDR43_HepG2_ENCSR085JPB.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	171	61	184	96.27485380116958	91	171	61	184	97.0233918128655	91
WDR43_K562_ENCSR349CMI	rnaprot_gt_out/WDR43_K562_ENCSR349CMI_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/WDR43_K562_ENCSR349CMI.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/WDR43_K562_ENCSR349CMI.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	112	61	180	96.51785714285714	93.0	112	61	180	97.32142857142857	94.5
WRN_K562_ENCSR038JME	rnaprot_gt_out/WRN_K562_ENCSR038JME_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/WRN_K562_ENCSR038JME.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/WRN_K562_ENCSR038JME.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	85	61	159	78.4	67	85	61	159	76.08235294117647	67
XPO5_HepG2_ENCSR921SXC	rnaprot_gt_out/XPO5_HepG2_ENCSR921SXC_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/XPO5_HepG2_ENCSR921SXC.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/XPO5_HepG2_ENCSR921SXC.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3566	61	331	105.34324172742569	101.0	3566	61	331	105.38446438586652	101.0
XRCC6_K562_ENCSR258QKO	rnaprot_gt_out/XRCC6_K562_ENCSR258QKO_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/XRCC6_K562_ENCSR258QKO.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/XRCC6_K562_ENCSR258QKO.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	783	61	227	98.18773946360153	96	783	61	227	97.95402298850574	95
XRN2_HepG2_ENCSR655NZA	rnaprot_gt_out/XRN2_HepG2_ENCSR655NZA_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/XRN2_HepG2_ENCSR655NZA.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/XRN2_HepG2_ENCSR655NZA.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	1392	61	233	103.88721264367815	100.0	1392	61	229	103.63793103448276	100.0
XRN2_K562_ENCSR657TZB	rnaprot_gt_out/XRN2_K562_ENCSR657TZB_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/XRN2_K562_ENCSR657TZB.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/XRN2_K562_ENCSR657TZB.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	1241	61	332	115.35455278001612	109	1241	61	332	115.55922643029815	110
YBX3_HepG2_ENCSR735HOK	rnaprot_gt_out/YBX3_HepG2_ENCSR735HOK_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/YBX3_HepG2_ENCSR735HOK.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/YBX3_HepG2_ENCSR735HOK.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	1035	61	293	108.42705314009662	100	1035	61	293	111.8280193236715	101
YBX3_K562_ENCSR529FKI	rnaprot_gt_out/YBX3_K562_ENCSR529FKI_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/YBX3_K562_ENCSR529FKI.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/YBX3_K562_ENCSR529FKI.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	10560	61	257	85.70520833333333	79.0	10560	61	257	85.56912878787878	79.0
YWHAG_K562_ENCSR867ZVK	rnaprot_gt_out/YWHAG_K562_ENCSR867ZVK_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/YWHAG_K562_ENCSR867ZVK.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/YWHAG_K562_ENCSR867ZVK.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	715	61	231	100.9006993006993	96	715	61	227	101.41118881118881	97
ZC3H11A_HepG2_ENCSR907GUB	rnaprot_gt_out/ZC3H11A_HepG2_ENCSR907GUB_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/ZC3H11A_HepG2_ENCSR907GUB.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/ZC3H11A_HepG2_ENCSR907GUB.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	957	61	274	107.36990595611286	102	957	61	261	105.86938349007315	101
ZC3H11A_K562_ENCSR712IAG	rnaprot_gt_out/ZC3H11A_K562_ENCSR712IAG_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/ZC3H11A_K562_ENCSR712IAG.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/ZC3H11A_K562_ENCSR712IAG.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	991	61	273	109.94248234106962	105	991	61	273	109.15640766902119	105
ZC3H8_K562_ENCSR181NRW	rnaprot_gt_out/ZC3H8_K562_ENCSR181NRW_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/ZC3H8_K562_ENCSR181NRW.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/ZC3H8_K562_ENCSR181NRW.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	138	61	268	91.28985507246377	84.5	138	61	268	91.1304347826087	84.5
ZNF622_K562_ENCSR657TZZ	rnaprot_gt_out/ZNF622_K562_ENCSR657TZZ_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/ZNF622_K562_ENCSR657TZZ.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/ZNF622_K562_ENCSR657TZZ.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	11769	61	318	98.97977738125584	94	11769	61	318	98.9664372504036	94
ZNF800_HepG2_ENCSR685AUR	rnaprot_gt_out/ZNF800_HepG2_ENCSR685AUR_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/ZNF800_HepG2_ENCSR685AUR.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/ZNF800_HepG2_ENCSR685AUR.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	2282	61	301	106.02103418054338	99.0	2282	61	301	105.45705521472392	99.0
ZNF800_K562_ENCSR586DGV	rnaprot_gt_out/ZNF800_K562_ENCSR586DGV_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/ZNF800_K562_ENCSR586DGV.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/ZNF800_K562_ENCSR586DGV.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	2037	61	319	109.72312223858616	104	2037	61	319	109.67746686303387	103
ZRANB2_K562_ENCSR663NRA	rnaprot_gt_out/ZRANB2_K562_ENCSR663NRA_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/ZRANB2_K562_ENCSR663NRA.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/ZRANB2_K562_ENCSR663NRA.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	210	61	203	100.50952380952381	94.5	210	61	193	99.5904761904762	94.5
AATF_K562_ENCSR819XBT	rnaprot_gt_out/AATF_K562_ENCSR819XBT_fixlen_101_gt_out	rnaprot_gt_out/pos_neg_fasta_out/AATF_K562_ENCSR819XBT.fixlen_101.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/AATF_K562_ENCSR819XBT.fixlen_101.negatives.bed	--max-len 200 --mode 1 --seq-ext 50 --seed 1	718	101	101	101	101.0	718	101	101	101	101.0
ADAR_K562_ENCSR202LKI	rnaprot_gt_out/ADAR_K562_ENCSR202LKI_fixlen_101_gt_out	rnaprot_gt_out/pos_neg_fasta_out/ADAR_K562_ENCSR202LKI.fixlen_101.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/ADAR_K562_ENCSR202LKI.fixlen_101.negatives.bed	--max-len 200 --mode 1 --seq-ext 50 --seed 1	745	101	101	101	101	745	101	101	101	101
ADAT1_K562_ENCSR750YOM	rnaprot_gt_out/ADAT1_K562_ENCSR750YOM_fixlen_101_gt_out	rnaprot_gt_out/pos_neg_fasta_out/ADAT1_K562_ENCSR750YOM.fixlen_101.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/ADAT1_K562_ENCSR750YOM.fixlen_101.negatives.bed	--max-len 200 --mode 1 --seq-ext 50 --seed 1	693	101	101	101	101	693	101	101	101	101
